,support,itemsets
1977,0.030719385612287754,"frozenset(['corner', 'picture', 'hit', 'upper'])"
1978,0.030719385612287754,"frozenset(['corner', 'still', 'hit', 'side'])"
1979,0.030719385612287754,"frozenset(['corner', 'hit', 'side', 'together'])"
1980,0.030719385612287754,"frozenset(['corner', 'hit', 'side', 'upper'])"
1981,0.030719385612287754,"frozenset(['corner', 'still', 'hit', 'together'])"
1982,0.030719385612287754,"frozenset(['corner', 'still', 'hit', 'upper'])"
1983,0.030719385612287754,"frozenset(['corner', 'hit', 'together', 'upper'])"
1984,0.030719385612287754,"frozenset(['corner', 'picture', 'phone', 'left'])"
1985,0.030719385612287754,"frozenset(['corner', 'side', 'phone', 'left'])"
1986,0.030719385612287754,"frozenset(['corner', 'still', 'phone', 'left'])"
1987,0.030719385612287754,"frozenset(['corner', 'phone', 'together', 'left'])"
1988,0.030719385612287754,"frozenset(['upper', 'corner', 'phone', 'left'])"
1989,0.030719385612287754,"frozenset(['corner', 'picture', 'side', 'left'])"
1990,0.030719385612287754,"frozenset(['corner', 'picture', 'still', 'left'])"
1991,0.030719385612287754,"frozenset(['corner', 'picture', 'together', 'left'])"
1992,0.030719385612287754,"frozenset(['upper', 'corner', 'picture', 'left'])"
1993,0.030719385612287754,"frozenset(['corner', 'still', 'side', 'left'])"
1994,0.030719385612287754,"frozenset(['corner', 'side', 'together', 'left'])"
1995,0.030719385612287754,"frozenset(['upper', 'corner', 'side', 'left'])"
1996,0.030719385612287754,"frozenset(['corner', 'still', 'together', 'left'])"
1997,0.030719385612287754,"frozenset(['upper', 'corner', 'still', 'left'])"
1998,0.030719385612287754,"frozenset(['upper', 'corner', 'together', 'left'])"
1999,0.030719385612287754,"frozenset(['corner', 'picture', 'side', 'phone'])"
2000,0.030719385612287754,"frozenset(['corner', 'picture', 'still', 'phone'])"
2001,0.030719385612287754,"frozenset(['corner', 'picture', 'together', 'phone'])"
2002,0.030719385612287754,"frozenset(['corner', 'picture', 'phone', 'upper'])"
2003,0.030719385612287754,"frozenset(['corner', 'still', 'side', 'phone'])"
2004,0.030719385612287754,"frozenset(['corner', 'side', 'together', 'phone'])"
2005,0.030719385612287754,"frozenset(['corner', 'side', 'phone', 'upper'])"
2006,0.030719385612287754,"frozenset(['corner', 'still', 'together', 'phone'])"
2007,0.030719385612287754,"frozenset(['corner', 'still', 'phone', 'upper'])"
2008,0.030719385612287754,"frozenset(['corner', 'phone', 'together', 'upper'])"
2009,0.030719385612287754,"frozenset(['corner', 'still', 'side', 'picture'])"
2010,0.030719385612287754,"frozenset(['corner', 'side', 'together', 'picture'])"
2011,0.030719385612287754,"frozenset(['corner', 'picture', 'side', 'upper'])"
2012,0.030719385612287754,"frozenset(['corner', 'still', 'together', 'picture'])"
2013,0.030719385612287754,"frozenset(['corner', 'picture', 'still', 'upper'])"
2014,0.030719385612287754,"frozenset(['corner', 'picture', 'together', 'upper'])"
2015,0.030719385612287754,"frozenset(['corner', 'still', 'side', 'together'])"
2016,0.030719385612287754,"frozenset(['corner', 'still', 'side', 'upper'])"
2017,0.030719385612287754,"frozenset(['corner', 'side', 'together', 'upper'])"
2018,0.030719385612287754,"frozenset(['corner', 'still', 'together', 'upper'])"
2019,0.030719385612287754,"frozenset(['cut', 'get', 'died', 'crack'])"
2020,0.030719385612287754,"frozenset(['cut', 'like', 'died', 'crack'])"
2021,0.030719385612287754,"frozenset(['new', 'cut', 'died', 'crack'])"
2022,0.030719385612287754,"frozenset(['phone', 'cut', 'died', 'crack'])"
2023,0.030719385612287754,"frozenset(['say', 'cut', 'died', 'crack'])"
2024,0.030719385612287754,"frozenset(['small', 'cut', 'died', 'crack'])"
2025,0.030719385612287754,"frozenset(['weakens', 'cut', 'died', 'crack'])"
2026,0.030719385612287754,"frozenset(['cut', 'get', 'like', 'crack'])"
2027,0.030719385612287754,"frozenset(['cut', 'get', 'new', 'crack'])"
2028,0.030719385612287754,"frozenset(['cut', 'get', 'phone', 'crack'])"
2029,0.030719385612287754,"frozenset(['cut', 'say', 'get', 'crack'])"
2030,0.030719385612287754,"frozenset(['small', 'cut', 'get', 'crack'])"
2031,0.030719385612287754,"frozenset(['cut', 'get', 'weakens', 'crack'])"
2032,0.030719385612287754,"frozenset(['new', 'cut', 'like', 'crack'])"
2033,0.030719385612287754,"frozenset(['phone', 'cut', 'like', 'crack'])"
2034,0.030719385612287754,"frozenset(['say', 'cut', 'like', 'crack'])"
2035,0.030719385612287754,"frozenset(['small', 'cut', 'like', 'crack'])"
2036,0.030719385612287754,"frozenset(['weakens', 'cut', 'like', 'crack'])"
2037,0.030719385612287754,"frozenset(['phone', 'cut', 'new', 'crack'])"
2038,0.030719385612287754,"frozenset(['new', 'say', 'cut', 'crack'])"
2039,0.030719385612287754,"frozenset(['small', 'new', 'cut', 'crack'])"
2040,0.030719385612287754,"frozenset(['weakens', 'cut', 'new', 'crack'])"
2041,0.030719385612287754,"frozenset(['phone', 'say', 'cut', 'crack'])"
2042,0.030719385612287754,"frozenset(['small', 'phone', 'cut', 'crack'])"
2043,0.030719385612287754,"frozenset(['phone', 'cut', 'weakens', 'crack'])"
2044,0.030719385612287754,"frozenset(['small', 'say', 'cut', 'crack'])"
2045,0.030719385612287754,"frozenset(['weakens', 'say', 'cut', 'crack'])"
2046,0.030719385612287754,"frozenset(['small', 'weakens', 'cut', 'crack'])"
2047,0.030719385612287754,"frozenset(['get', 'like', 'died', 'crack'])"
2048,0.030719385612287754,"frozenset(['new', 'get', 'died', 'crack'])"
2049,0.030719385612287754,"frozenset(['phone', 'get', 'died', 'crack'])"
2050,0.030719385612287754,"frozenset(['say', 'get', 'died', 'crack'])"
2051,0.030719385612287754,"frozenset(['small', 'get', 'died', 'crack'])"
2052,0.030719385612287754,"frozenset(['weakens', 'get', 'died', 'crack'])"
2053,0.030719385612287754,"frozenset(['new', 'like', 'died', 'crack'])"
2054,0.030719385612287754,"frozenset(['phone', 'like', 'died', 'crack'])"
2055,0.030719385612287754,"frozenset(['say', 'like', 'died', 'crack'])"
2056,0.030719385612287754,"frozenset(['small', 'like', 'died', 'crack'])"
2057,0.030719385612287754,"frozenset(['weakens', 'like', 'died', 'crack'])"
2058,0.030719385612287754,"frozenset(['new', 'died', 'phone', 'crack'])"
2059,0.030719385612287754,"frozenset(['new', 'say', 'died', 'crack'])"
2060,0.030719385612287754,"frozenset(['small', 'new', 'died', 'crack'])"
2061,0.030719385612287754,"frozenset(['new', 'weakens', 'died', 'crack'])"
2062,0.030719385612287754,"frozenset(['phone', 'say', 'died', 'crack'])"
2063,0.030719385612287754,"frozenset(['small', 'phone', 'died', 'crack'])"
2064,0.030719385612287754,"frozenset(['phone', 'weakens', 'died', 'crack'])"
2065,0.030719385612287754,"frozenset(['small', 'say', 'died', 'crack'])"
2066,0.030719385612287754,"frozenset(['say', 'weakens', 'died', 'crack'])"
2067,0.030719385612287754,"frozenset(['small', 'weakens', 'died', 'crack'])"
2068,0.030719385612287754,"frozenset(['new', 'get', 'like', 'crack'])"
2069,0.030719385612287754,"frozenset(['phone', 'get', 'like', 'crack'])"
2070,0.030719385612287754,"frozenset(['say', 'get', 'like', 'crack'])"
2071,0.030719385612287754,"frozenset(['small', 'get', 'like', 'crack'])"
2072,0.030719385612287754,"frozenset(['weakens', 'get', 'like', 'crack'])"
2073,0.030719385612287754,"frozenset(['new', 'get', 'phone', 'crack'])"
2074,0.030719385612287754,"frozenset(['new', 'say', 'get', 'crack'])"
2075,0.030719385612287754,"frozenset(['small', 'new', 'get', 'crack'])"
2076,0.030719385612287754,"frozenset(['new', 'get', 'weakens', 'crack'])"
2077,0.030719385612287754,"frozenset(['phone', 'say', 'get', 'crack'])"
2078,0.030719385612287754,"frozenset(['small', 'phone', 'get', 'crack'])"
2079,0.030719385612287754,"frozenset(['phone', 'get', 'weakens', 'crack'])"
2080,0.030719385612287754,"frozenset(['small', 'say', 'get', 'crack'])"
2081,0.030719385612287754,"frozenset(['weakens', 'say', 'get', 'crack'])"
2082,0.030719385612287754,"frozenset(['small', 'weakens', 'get', 'crack'])"
2083,0.030719385612287754,"frozenset(['new', 'like', 'phone', 'crack'])"
2084,0.030719385612287754,"frozenset(['new', 'say', 'like', 'crack'])"
2085,0.030719385612287754,"frozenset(['small', 'new', 'like', 'crack'])"
2086,0.030719385612287754,"frozenset(['new', 'weakens', 'like', 'crack'])"
2087,0.030719385612287754,"frozenset(['phone', 'say', 'like', 'crack'])"
2088,0.030719385612287754,"frozenset(['small', 'phone', 'like', 'crack'])"
2089,0.030719385612287754,"frozenset(['phone', 'weakens', 'like', 'crack'])"
2090,0.030719385612287754,"frozenset(['small', 'say', 'like', 'crack'])"
2091,0.030719385612287754,"frozenset(['say', 'weakens', 'like', 'crack'])"
2092,0.030719385612287754,"frozenset(['small', 'weakens', 'like', 'crack'])"
2093,0.030719385612287754,"frozenset(['new', 'say', 'phone', 'crack'])"
2094,0.030719385612287754,"frozenset(['small', 'new', 'phone', 'crack'])"
2095,0.030719385612287754,"frozenset(['new', 'weakens', 'phone', 'crack'])"
2096,0.030719385612287754,"frozenset(['small', 'new', 'say', 'crack'])"
2097,0.030719385612287754,"frozenset(['new', 'say', 'weakens', 'crack'])"
2098,0.030719385612287754,"frozenset(['small', 'new', 'weakens', 'crack'])"
2099,0.030719385612287754,"frozenset(['small', 'phone', 'say', 'crack'])"
2100,0.030719385612287754,"frozenset(['phone', 'say', 'weakens', 'crack'])"
2101,0.030719385612287754,"frozenset(['small', 'phone', 'weakens', 'crack'])"
2102,0.030719385612287754,"frozenset(['small', 'say', 'weakens', 'crack'])"
2103,0.04607907841843163,"frozenset(['glass', 'cracked', 'hit', 'dropped'])"
2104,0.04607907841843163,"frozenset(['glass', 'cracked', 'dropped', 'left'])"
2105,0.04607907841843163,"frozenset(['glass', 'cracked', 'dropped', 'phone'])"
2106,0.04607907841843163,"frozenset(['glass', 'cracked', 'dropped', 'picture'])"
2107,0.04607907841843163,"frozenset(['glass', 'cracked', 'dropped', 'side'])"
2108,0.04607907841843163,"frozenset(['glass', 'cracked', 'still', 'dropped'])"
2109,0.04607907841843163,"frozenset(['glass', 'cracked', 'dropped', 'together'])"
2110,0.04607907841843163,"frozenset(['upper', 'cracked', 'dropped', 'glass'])"
2111,0.030719385612287754,"frozenset(['cracked', 'hit', 'dropped', 'left'])"
2112,0.030719385612287754,"frozenset(['phone', 'cracked', 'hit', 'dropped'])"
2113,0.030719385612287754,"frozenset(['picture', 'cracked', 'hit', 'dropped'])"
2114,0.030719385612287754,"frozenset(['cracked', 'hit', 'dropped', 'side'])"
2115,0.030719385612287754,"frozenset(['cracked', 'still', 'hit', 'dropped'])"
2116,0.030719385612287754,"frozenset(['cracked', 'hit', 'dropped', 'together'])"
2117,0.030719385612287754,"frozenset(['upper', 'cracked', 'hit', 'dropped'])"
2118,0.030719385612287754,"frozenset(['phone', 'cracked', 'dropped', 'left'])"
2119,0.030719385612287754,"frozenset(['picture', 'cracked', 'dropped', 'left'])"
2120,0.030719385612287754,"frozenset(['cracked', 'side', 'dropped', 'left'])"
2121,0.030719385612287754,"frozenset(['cracked', 'still', 'dropped', 'left'])"
2122,0.030719385612287754,"frozenset(['cracked', 'dropped', 'together', 'left'])"
2123,0.030719385612287754,"frozenset(['upper', 'cracked', 'dropped', 'left'])"
2124,0.030719385612287754,"frozenset(['phone', 'cracked', 'dropped', 'picture'])"
2125,0.030719385612287754,"frozenset(['phone', 'cracked', 'dropped', 'side'])"
2126,0.030719385612287754,"frozenset(['phone', 'cracked', 'still', 'dropped'])"
2127,0.030719385612287754,"frozenset(['phone', 'cracked', 'dropped', 'together'])"
2128,0.030719385612287754,"frozenset(['upper', 'cracked', 'dropped', 'phone'])"
2129,0.030719385612287754,"frozenset(['picture', 'cracked', 'dropped', 'side'])"
2130,0.030719385612287754,"frozenset(['picture', 'cracked', 'still', 'dropped'])"
2131,0.030719385612287754,"frozenset(['picture', 'cracked', 'dropped', 'together'])"
2132,0.030719385612287754,"frozenset(['upper', 'cracked', 'dropped', 'picture'])"
2133,0.030719385612287754,"frozenset(['cracked', 'still', 'dropped', 'side'])"
2134,0.030719385612287754,"frozenset(['cracked', 'dropped', 'together', 'side'])"
2135,0.030719385612287754,"frozenset(['upper', 'cracked', 'dropped', 'side'])"
2136,0.030719385612287754,"frozenset(['cracked', 'still', 'dropped', 'together'])"
2137,0.030719385612287754,"frozenset(['upper', 'cracked', 'still', 'dropped'])"
2138,0.030719385612287754,"frozenset(['upper', 'cracked', 'dropped', 'together'])"
2139,0.04607907841843163,"frozenset(['glass', 'cracked', 'hit', 'left'])"
2140,0.04607907841843163,"frozenset(['glass', 'cracked', 'hit', 'phone'])"
2141,0.04607907841843163,"frozenset(['glass', 'cracked', 'hit', 'picture'])"
2142,0.04607907841843163,"frozenset(['glass', 'cracked', 'hit', 'side'])"
2143,0.04607907841843163,"frozenset(['glass', 'cracked', 'still', 'hit'])"
2144,0.04607907841843163,"frozenset(['glass', 'cracked', 'hit', 'together'])"
2145,0.04607907841843163,"frozenset(['upper', 'cracked', 'hit', 'glass'])"
2146,0.04607907841843163,"frozenset(['glass', 'cracked', 'phone', 'left'])"
2147,0.04607907841843163,"frozenset(['glass', 'cracked', 'picture', 'left'])"
2148,0.04607907841843163,"frozenset(['glass', 'cracked', 'side', 'left'])"
2149,0.04607907841843163,"frozenset(['glass', 'cracked', 'still', 'left'])"
2150,0.04607907841843163,"frozenset(['glass', 'cracked', 'together', 'left'])"
2151,0.04607907841843163,"frozenset(['upper', 'glass', 'cracked', 'left'])"
2152,0.04607907841843163,"frozenset(['glass', 'cracked', 'picture', 'phone'])"
2153,0.04607907841843163,"frozenset(['glass', 'cracked', 'side', 'phone'])"
2154,0.04607907841843163,"frozenset(['glass', 'cracked', 'still', 'phone'])"
2155,0.04607907841843163,"frozenset(['glass', 'cracked', 'together', 'phone'])"
2156,0.04607907841843163,"frozenset(['upper', 'cracked', 'phone', 'glass'])"
2157,0.04607907841843163,"frozenset(['glass', 'cracked', 'side', 'picture'])"
2158,0.04607907841843163,"frozenset(['glass', 'cracked', 'still', 'picture'])"
2159,0.04607907841843163,"frozenset(['glass', 'cracked', 'together', 'picture'])"
2160,0.04607907841843163,"frozenset(['upper', 'cracked', 'picture', 'glass'])"
2161,0.04607907841843163,"frozenset(['glass', 'cracked', 'still', 'side'])"
2162,0.04607907841843163,"frozenset(['glass', 'cracked', 'side', 'together'])"
2163,0.04607907841843163,"frozenset(['upper', 'cracked', 'side', 'glass'])"
2164,0.04607907841843163,"frozenset(['glass', 'cracked', 'still', 'together'])"
2165,0.04607907841843163,"frozenset(['upper', 'cracked', 'still', 'glass'])"
2166,0.04607907841843163,"frozenset(['upper', 'cracked', 'together', 'glass'])"
2167,0.030719385612287754,"frozenset(['phone', 'cracked', 'hit', 'left'])"
2168,0.030719385612287754,"frozenset(['picture', 'cracked', 'hit', 'left'])"
2169,0.030719385612287754,"frozenset(['cracked', 'hit', 'side', 'left'])"
2170,0.030719385612287754,"frozenset(['cracked', 'still', 'hit', 'left'])"
2171,0.030719385612287754,"frozenset(['cracked', 'hit', 'together', 'left'])"
2172,0.030719385612287754,"frozenset(['upper', 'cracked', 'hit', 'left'])"
2173,0.030719385612287754,"frozenset(['phone', 'cracked', 'hit', 'picture'])"
2174,0.030719385612287754,"frozenset(['phone', 'cracked', 'hit', 'side'])"
2175,0.030719385612287754,"frozenset(['phone', 'cracked', 'still', 'hit'])"
2176,0.030719385612287754,"frozenset(['phone', 'cracked', 'hit', 'together'])"
2177,0.030719385612287754,"frozenset(['upper', 'cracked', 'hit', 'phone'])"
2178,0.030719385612287754,"frozenset(['picture', 'cracked', 'hit', 'side'])"
2179,0.030719385612287754,"frozenset(['picture', 'cracked', 'still', 'hit'])"
2180,0.030719385612287754,"frozenset(['picture', 'cracked', 'hit', 'together'])"
2181,0.030719385612287754,"frozenset(['upper', 'cracked', 'hit', 'picture'])"
2182,0.030719385612287754,"frozenset(['cracked', 'still', 'hit', 'side'])"
2183,0.030719385612287754,"frozenset(['cracked', 'hit', 'side', 'together'])"
2184,0.030719385612287754,"frozenset(['upper', 'cracked', 'hit', 'side'])"
2185,0.030719385612287754,"frozenset(['cracked', 'still', 'hit', 'together'])"
2186,0.030719385612287754,"frozenset(['upper', 'cracked', 'still', 'hit'])"
2187,0.030719385612287754,"frozenset(['upper', 'cracked', 'hit', 'together'])"
2188,0.030719385612287754,"frozenset(['phone', 'cracked', 'picture', 'left'])"
2189,0.030719385612287754,"frozenset(['phone', 'cracked', 'side', 'left'])"
2190,0.030719385612287754,"frozenset(['phone', 'cracked', 'still', 'left'])"
2191,0.030719385612287754,"frozenset(['phone', 'cracked', 'together', 'left'])"
2192,0.030719385612287754,"frozenset(['upper', 'cracked', 'phone', 'left'])"
2193,0.030719385612287754,"frozenset(['picture', 'cracked', 'side', 'left'])"
2194,0.030719385612287754,"frozenset(['picture', 'cracked', 'still', 'left'])"
2195,0.030719385612287754,"frozenset(['picture', 'cracked', 'together', 'left'])"
2196,0.030719385612287754,"frozenset(['upper', 'cracked', 'picture', 'left'])"
2197,0.030719385612287754,"frozenset(['cracked', 'still', 'side', 'left'])"
2198,0.030719385612287754,"frozenset(['cracked', 'side', 'together', 'left'])"
2199,0.030719385612287754,"frozenset(['upper', 'cracked', 'side', 'left'])"
2200,0.030719385612287754,"frozenset(['cracked', 'still', 'together', 'left'])"
2201,0.030719385612287754,"frozenset(['upper', 'cracked', 'still', 'left'])"
2202,0.030719385612287754,"frozenset(['upper', 'cracked', 'together', 'left'])"
2203,0.030719385612287754,"frozenset(['phone', 'cracked', 'side', 'picture'])"
2204,0.030719385612287754,"frozenset(['phone', 'cracked', 'still', 'picture'])"
2205,0.030719385612287754,"frozenset(['phone', 'cracked', 'together', 'picture'])"
2206,0.030719385612287754,"frozenset(['upper', 'cracked', 'picture', 'phone'])"
2207,0.030719385612287754,"frozenset(['phone', 'cracked', 'still', 'side'])"
2208,0.030719385612287754,"frozenset(['phone', 'cracked', 'side', 'together'])"
2209,0.030719385612287754,"frozenset(['upper', 'cracked', 'side', 'phone'])"
2210,0.030719385612287754,"frozenset(['phone', 'cracked', 'still', 'together'])"
2211,0.030719385612287754,"frozenset(['upper', 'cracked', 'still', 'phone'])"
2212,0.030719385612287754,"frozenset(['upper', 'cracked', 'together', 'phone'])"
2213,0.030719385612287754,"frozenset(['picture', 'cracked', 'still', 'side'])"
2214,0.030719385612287754,"frozenset(['picture', 'cracked', 'side', 'together'])"
2215,0.030719385612287754,"frozenset(['upper', 'cracked', 'side', 'picture'])"
2216,0.030719385612287754,"frozenset(['picture', 'cracked', 'still', 'together'])"
2217,0.030719385612287754,"frozenset(['upper', 'cracked', 'still', 'picture'])"
2218,0.030719385612287754,"frozenset(['upper', 'cracked', 'together', 'picture'])"
2219,0.030719385612287754,"frozenset(['cracked', 'still', 'side', 'together'])"
2220,0.030719385612287754,"frozenset(['upper', 'cracked', 'still', 'side'])"
2221,0.030719385612287754,"frozenset(['upper', 'cracked', 'side', 'together'])"
2222,0.030719385612287754,"frozenset(['upper', 'cracked', 'still', 'together'])"
2223,0.030719385612287754,"frozenset(['cut', 'like', 'died', 'get'])"
2224,0.030719385612287754,"frozenset(['new', 'cut', 'died', 'get'])"
2225,0.030719385612287754,"frozenset(['phone', 'cut', 'died', 'get'])"
2226,0.030719385612287754,"frozenset(['say', 'cut', 'died', 'get'])"
2227,0.030719385612287754,"frozenset(['small', 'cut', 'died', 'get'])"
2228,0.030719385612287754,"frozenset(['weakens', 'cut', 'died', 'get'])"
2229,0.030719385612287754,"frozenset(['new', 'cut', 'like', 'died'])"
2230,0.030719385612287754,"frozenset(['phone', 'cut', 'like', 'died'])"
2231,0.030719385612287754,"frozenset(['say', 'cut', 'like', 'died'])"
2232,0.030719385612287754,"frozenset(['small', 'cut', 'like', 'died'])"
2233,0.030719385612287754,"frozenset(['cut', 'like', 'died', 'weakens'])"
2234,0.030719385612287754,"frozenset(['new', 'cut', 'died', 'phone'])"
2235,0.030719385612287754,"frozenset(['new', 'say', 'cut', 'died'])"
2236,0.030719385612287754,"frozenset(['small', 'new', 'cut', 'died'])"
2237,0.030719385612287754,"frozenset(['new', 'cut', 'died', 'weakens'])"
2238,0.030719385612287754,"frozenset(['phone', 'say', 'cut', 'died'])"
2239,0.030719385612287754,"frozenset(['small', 'phone', 'cut', 'died'])"
2240,0.030719385612287754,"frozenset(['phone', 'cut', 'died', 'weakens'])"
2241,0.030719385612287754,"frozenset(['small', 'say', 'cut', 'died'])"
2242,0.030719385612287754,"frozenset(['say', 'cut', 'died', 'weakens'])"
2243,0.030719385612287754,"frozenset(['small', 'cut', 'died', 'weakens'])"
2244,0.030719385612287754,"frozenset(['new', 'cut', 'like', 'get'])"
2245,0.030719385612287754,"frozenset(['phone', 'cut', 'like', 'get'])"
2246,0.030719385612287754,"frozenset(['say', 'cut', 'like', 'get'])"
2247,0.030719385612287754,"frozenset(['small', 'cut', 'like', 'get'])"
2248,0.030719385612287754,"frozenset(['weakens', 'cut', 'like', 'get'])"
2249,0.030719385612287754,"frozenset(['new', 'cut', 'phone', 'get'])"
2250,0.030719385612287754,"frozenset(['new', 'say', 'cut', 'get'])"
2251,0.030719385612287754,"frozenset(['small', 'new', 'cut', 'get'])"
2252,0.030719385612287754,"frozenset(['new', 'cut', 'weakens', 'get'])"
2253,0.030719385612287754,"frozenset(['phone', 'say', 'cut', 'get'])"
2254,0.030719385612287754,"frozenset(['small', 'phone', 'cut', 'get'])"
2255,0.030719385612287754,"frozenset(['phone', 'cut', 'weakens', 'get'])"
2256,0.030719385612287754,"frozenset(['small', 'say', 'cut', 'get'])"
2257,0.030719385612287754,"frozenset(['weakens', 'say', 'cut', 'get'])"
2258,0.030719385612287754,"frozenset(['small', 'weakens', 'cut', 'get'])"
2259,0.030719385612287754,"frozenset(['new', 'cut', 'like', 'phone'])"
2260,0.030719385612287754,"frozenset(['new', 'say', 'cut', 'like'])"
2261,0.030719385612287754,"frozenset(['small', 'new', 'cut', 'like'])"
2262,0.030719385612287754,"frozenset(['new', 'cut', 'like', 'weakens'])"
2263,0.030719385612287754,"frozenset(['phone', 'say', 'cut', 'like'])"
2264,0.030719385612287754,"frozenset(['small', 'phone', 'cut', 'like'])"
2265,0.030719385612287754,"frozenset(['phone', 'cut', 'like', 'weakens'])"
2266,0.030719385612287754,"frozenset(['small', 'say', 'cut', 'like'])"
2267,0.030719385612287754,"frozenset(['say', 'cut', 'like', 'weakens'])"
2268,0.030719385612287754,"frozenset(['small', 'cut', 'like', 'weakens'])"
2269,0.030719385612287754,"frozenset(['new', 'say', 'cut', 'phone'])"
2270,0.030719385612287754,"frozenset(['small', 'new', 'cut', 'phone'])"
2271,0.030719385612287754,"frozenset(['new', 'cut', 'weakens', 'phone'])"
2272,0.030719385612287754,"frozenset(['small', 'new', 'say', 'cut'])"
2273,0.030719385612287754,"frozenset(['new', 'say', 'cut', 'weakens'])"
2274,0.030719385612287754,"frozenset(['small', 'new', 'cut', 'weakens'])"
2275,0.030719385612287754,"frozenset(['small', 'phone', 'say', 'cut'])"
2276,0.030719385612287754,"frozenset(['phone', 'say', 'cut', 'weakens'])"
2277,0.030719385612287754,"frozenset(['small', 'phone', 'cut', 'weakens'])"
2278,0.030719385612287754,"frozenset(['small', 'say', 'cut', 'weakens'])"
2279,0.030719385612287754,"frozenset(['new', 'like', 'died', 'get'])"
2280,0.030719385612287754,"frozenset(['phone', 'like', 'died', 'get'])"
2281,0.030719385612287754,"frozenset(['say', 'like', 'died', 'get'])"
2282,0.030719385612287754,"frozenset(['small', 'like', 'died', 'get'])"
2283,0.030719385612287754,"frozenset(['weakens', 'like', 'died', 'get'])"
2284,0.030719385612287754,"frozenset(['new', 'died', 'phone', 'get'])"
2285,0.030719385612287754,"frozenset(['new', 'say', 'died', 'get'])"
2286,0.030719385612287754,"frozenset(['small', 'new', 'died', 'get'])"
2287,0.030719385612287754,"frozenset(['new', 'weakens', 'died', 'get'])"
2288,0.030719385612287754,"frozenset(['phone', 'say', 'died', 'get'])"
2289,0.030719385612287754,"frozenset(['small', 'phone', 'died', 'get'])"
2290,0.030719385612287754,"frozenset(['phone', 'get', 'died', 'weakens'])"
2291,0.030719385612287754,"frozenset(['small', 'say', 'died', 'get'])"
2292,0.030719385612287754,"frozenset(['say', 'weakens', 'died', 'get'])"
2293,0.030719385612287754,"frozenset(['small', 'get', 'died', 'weakens'])"
2294,0.030719385612287754,"frozenset(['new', 'like', 'died', 'phone'])"
2295,0.030719385612287754,"frozenset(['new', 'say', 'like', 'died'])"
2296,0.030719385612287754,"frozenset(['small', 'new', 'like', 'died'])"
2297,0.030719385612287754,"frozenset(['new', 'like', 'died', 'weakens'])"
2298,0.030719385612287754,"frozenset(['phone', 'say', 'like', 'died'])"
2299,0.030719385612287754,"frozenset(['small', 'phone', 'like', 'died'])"
2300,0.030719385612287754,"frozenset(['phone', 'like', 'died', 'weakens'])"
2301,0.030719385612287754,"frozenset(['small', 'say', 'like', 'died'])"
2302,0.030719385612287754,"frozenset(['say', 'like', 'died', 'weakens'])"
2303,0.030719385612287754,"frozenset(['small', 'like', 'died', 'weakens'])"
2304,0.030719385612287754,"frozenset(['new', 'say', 'died', 'phone'])"
2305,0.030719385612287754,"frozenset(['small', 'new', 'died', 'phone'])"
2306,0.030719385612287754,"frozenset(['new', 'died', 'phone', 'weakens'])"
2307,0.030719385612287754,"frozenset(['small', 'new', 'say', 'died'])"
2308,0.030719385612287754,"frozenset(['new', 'say', 'died', 'weakens'])"
2309,0.030719385612287754,"frozenset(['small', 'new', 'died', 'weakens'])"
2310,0.030719385612287754,"frozenset(['small', 'phone', 'say', 'died'])"
2311,0.030719385612287754,"frozenset(['phone', 'say', 'died', 'weakens'])"
2312,0.030719385612287754,"frozenset(['small', 'phone', 'died', 'weakens'])"
2313,0.030719385612287754,"frozenset(['small', 'say', 'died', 'weakens'])"
2314,0.04607907841843163,"frozenset(['glass', 'hit', 'dropped', 'left'])"
2315,0.04607907841843163,"frozenset(['glass', 'hit', 'dropped', 'phone'])"
2316,0.04607907841843163,"frozenset(['glass', 'hit', 'dropped', 'picture'])"
2317,0.04607907841843163,"frozenset(['glass', 'hit', 'dropped', 'side'])"
2318,0.04607907841843163,"frozenset(['glass', 'still', 'hit', 'dropped'])"
2319,0.04607907841843163,"frozenset(['glass', 'hit', 'dropped', 'together'])"
2320,0.04607907841843163,"frozenset(['glass', 'hit', 'dropped', 'upper'])"
2321,0.04607907841843163,"frozenset(['glass', 'dropped', 'phone', 'left'])"
2322,0.04607907841843163,"frozenset(['glass', 'picture', 'dropped', 'left'])"
2323,0.04607907841843163,"frozenset(['glass', 'side', 'dropped', 'left'])"
2324,0.04607907841843163,"frozenset(['glass', 'still', 'dropped', 'left'])"
2325,0.04607907841843163,"frozenset(['glass', 'dropped', 'together', 'left'])"
2326,0.04607907841843163,"frozenset(['upper', 'glass', 'dropped', 'left'])"
2327,0.04607907841843163,"frozenset(['glass', 'picture', 'dropped', 'phone'])"
2328,0.04607907841843163,"frozenset(['glass', 'dropped', 'phone', 'side'])"
2329,0.04607907841843163,"frozenset(['glass', 'still', 'dropped', 'phone'])"
2330,0.04607907841843163,"frozenset(['glass', 'dropped', 'together', 'phone'])"
2331,0.04607907841843163,"frozenset(['upper', 'dropped', 'phone', 'glass'])"
2332,0.04607907841843163,"frozenset(['glass', 'picture', 'dropped', 'side'])"
2333,0.04607907841843163,"frozenset(['glass', 'still', 'dropped', 'picture'])"
2334,0.04607907841843163,"frozenset(['glass', 'dropped', 'together', 'picture'])"
2335,0.04607907841843163,"frozenset(['upper', 'picture', 'dropped', 'glass'])"
